teebenchargs_id,algorithm,threads,relR,relS,matches,phase1Cycles,phase2Cycles,cyclesPerTuple,phase1Time,phase2Time,totalTime,throughput,phase1L3CacheMisses,phase1L3HitRatio,phase1L2CacheMisses,phase1L2HitRatio,phase1IPC,phase1IR,phase1EWB,phase1VoluntaryCS,phase1InvoluntaryCS,phase1UserCpuTime,phase1SystemCpuTime,phase2L3CacheMisses,phase2L3HitRatio,phase2L2CacheMisses,phase2L2HitRatio,phase2IPC,phase2IR,phase2EWB,phase2VoluntaryCS,phase2InvoluntaryCS,phase2UserCpuTime,phase2SystemCpuTime,totalL3CacheMisses,totalL3HitRatio,totalL2CacheMisses,totalL2HitRatio,totalIPC,totalIR,totalEWB,totalVoluntaryCS,totalInvoluntaryCS,totalUserCpuTime,totalSystemCpuTime
637,CrkJoin,1,1310720,5242880,5242880,0,0,153,456,294611,295067,22.2105,179,0.97,6419,0.26,0.51,1124626,0,5,50,290651,7963,0,0.00,0,0.00,0.00,0,0,0,0,0,0,20687,0.79,108296,0.55,0.01,20581971,1296,5,82,291219,9043
638,CrkJoin,1,1310720,5242880,1572865,0,0,172,490,330659,331149,19.7905,184,0.97,6407,0.26,0.51,1129284,0,6,49,328062,6705,0,0.00,0,0.00,0.00,0,0,0,0,0,0,7765,0.91,96089,0.63,0.01,19323340,1296,6,81,328444,8064
639,CrkJoin,1,1310720,5242880,5242880,0,0,203,496,391059,391555,16.7374,194,0.97,7026,0.26,0.50,1150945,0,6,48,393462,1564,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10571,0.90,111338,0.63,0.01,21405479,1296,6,80,394175,2561
640,CrkJoin,1,1310720,5242880,5242880,0,0,202,484,389235,389719,16.8162,183,0.97,6415,0.27,0.51,1121535,0,6,48,393033,263,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10135,0.91,117086,0.61,0.01,20791475,1296,6,80,393739,1244
641,CrkJoin,1,1310720,5242880,5242880,0,0,202,498,388529,389027,16.8461,224,0.97,6960,0.27,0.49,1167252,0,6,48,388594,4048,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9312,0.91,106195,0.61,0.01,20001414,1296,6,80,389312,5059
642,CrkJoin,1,1310720,5242880,5242880,0,0,203,469,390512,390981,16.7619,178,0.97,6398,0.27,0.51,1122409,0,5,48,392428,2181,0,0.00,0,0.00,0.00,0,0,0,0,0,0,20182,0.83,123754,0.59,0.01,21058918,1296,5,80,392841,3448
643,CrkJoin,1,1310720,5242880,5242880,0,0,200,286,385196,385482,17.0011,181,0.97,5938,0.27,0.53,1112115,0,4,49,387499,951,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11003,0.89,107997,0.62,0.01,19771996,1296,4,81,388595,1421
644,CrkJoin,1,1310720,5242880,5242880,0,0,194,462,372973,373435,17.5495,184,0.97,6822,0.27,0.50,1143243,0,5,50,368806,8078,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13533,0.88,122405,0.58,0.01,22214232,1296,5,82,369360,8934
645,CrkJoin,1,1310720,5242880,5242880,0,0,186,282,358350,358632,18.2739,179,0.97,6612,0.25,0.51,1128850,0,4,51,360192,2013,0,0.00,0,0.00,0.00,0,0,0,0,0,0,17080,0.85,124604,0.56,0.01,21371114,1296,4,83,360560,3296
646,CrkJoin,1,1310720,5242880,5242880,0,0,177,281,340189,340470,19.2487,218,0.97,8089,0.26,0.49,1253325,0,4,49,336313,7718,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11737,0.88,105420,0.62,0.01,19878299,1296,4,81,336903,8729
647,CrkJoin,1,1310720,5242880,5242880,0,0,166,445,319493,319938,20.4840,179,0.97,6259,0.27,0.51,1121503,0,5,48,321411,2046,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10656,0.88,96907,0.58,0.01,19307037,1296,5,80,322027,3134
648,CrkJoin,1,1310720,5242880,5242880,0,0,152,291,293551,293842,22.3031,187,0.97,7430,0.26,0.49,1183267,0,4,48,295418,1978,0,0.00,0,0.00,0.00,0,0,0,0,0,0,8956,0.89,88464,0.59,0.01,18963662,1296,4,80,295999,3129
649,CrkJoin,1,1310720,5242880,2097152,0,0,186,330,357949,358279,18.2919,183,0.98,7807,0.27,0.49,1206871,0,5,48,355599,6301,0,0.00,0,0.00,0.00,0,0,0,0,0,0,8899,0.91,102555,0.64,0.01,19786228,1296,5,80,355947,7650
650,CrkJoin,1,1310720,5242880,5242880,0,0,204,471,392505,392976,16.6768,198,0.97,6881,0.27,0.50,1153496,0,5,48,394315,2236,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9557,0.91,111308,0.63,0.01,20514131,1296,5,80,395015,3233
651,CrkJoin,1,1310720,5242880,5242880,0,0,202,279,389959,390238,16.7939,179,0.97,6831,0.26,0.49,1152729,0,4,48,392748,1003,0,0.00,0,0.00,0.00,0,0,0,0,0,0,21217,0.84,139663,0.59,0.01,22260464,1296,4,80,393489,1999
652,CrkJoin,1,1310720,5242880,5242880,0,0,201,285,386983,387268,16.9226,264,0.96,7285,0.28,0.48,1203464,0,4,48,383200,7630,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11751,0.89,116351,0.60,0.01,20681592,1296,4,80,383863,8624
653,CrkJoin,1,1310720,5242880,5242880,0,0,199,301,383147,383448,17.0912,202,0.97,7263,0.26,0.49,1161435,0,5,49,384913,2000,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10022,0.90,107972,0.61,0.01,20067263,1296,5,81,385549,2965
654,CrkJoin,1,1310720,5242880,5242880,0,0,198,489,380718,381207,17.1917,178,0.97,6591,0.25,0.51,1125814,0,6,48,376276,8517,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11799,0.89,111041,0.61,0.01,21205146,1296,6,80,376553,9920
655,CrkJoin,1,1310720,5242880,5242880,0,0,192,547,370289,370836,17.6725,180,0.97,6680,0.25,0.50,1124893,0,5,48,374395,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,15889,0.86,118876,0.58,0.01,20705670,1296,5,80,376012,64
656,CrkJoin,1,1310720,5242880,5242880,0,0,186,269,358033,358302,18.2907,182,0.97,6462,0.26,0.50,1122237,0,4,48,358876,2909,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9833,0.90,104657,0.61,0.01,19845161,1296,4,80,359520,3942
657,CrkJoin,1,1310720,5242880,5242880,0,0,176,292,339974,340266,19.2602,178,0.97,6745,0.27,0.50,1131729,0,4,48,341609,2240,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11509,0.88,99980,0.63,0.01,20404619,1296,4,80,342219,3267
658,CrkJoin,1,1310720,5242880,5242880,0,0,165,280,318405,318685,20.5645,182,0.97,6579,0.26,0.51,1130504,0,4,49,320823,1378,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12851,0.86,101324,0.57,0.01,20017765,1296,4,81,321410,2497
659,CrkJoin,1,1310720,5242880,5242880,0,0,153,452,294344,294796,22.2310,180,0.97,6259,0.27,0.50,1119779,0,4,48,285336,12971,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9125,0.89,89208,0.60,0.01,19093149,1296,4,80,285665,14336
660,CrkJoin,1,1310720,5242880,2621440,0,0,176,252,339180,339432,19.3075,178,0.97,6339,0.28,0.51,1122758,0,5,48,340667,2284,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10956,0.89,108739,0.61,0.01,19838861,1296,5,80,341608,2991
661,CrkJoin,1,1310720,5242880,5242880,0,0,203,457,389924,390381,16.7877,178,0.97,6476,0.28,0.51,1121784,0,5,48,393402,568,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10320,0.90,105751,0.63,0.01,19716604,1296,5,80,394088,1526
662,CrkJoin,1,1310720,5242880,5242880,0,0,203,470,390779,391249,16.7505,179,0.97,7145,0.26,0.50,1161035,0,6,49,389371,5461,0,0.00,0,0.00,0.00,0,0,0,0,0,0,16255,0.86,126942,0.60,0.01,21269774,1296,6,81,390090,6434
663,CrkJoin,1,1310720,5242880,5242880,0,0,203,459,390074,390533,16.7812,178,0.97,6361,0.28,0.52,1123533,0,5,48,390194,3867,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9053,0.91,106709,0.64,0.01,19858926,1296,5,80,391797,3867
664,CrkJoin,1,1310720,5242880,5242880,0,0,202,275,388306,388581,16.8655,182,0.97,6406,0.29,0.51,1127203,0,5,48,390057,2105,0,0.00,0,0.00,0.00,0,0,0,0,0,0,8615,0.91,103490,0.62,0.01,19468041,1296,5,80,390779,3109
665,CrkJoin,1,1310720,5242880,5242880,0,0,198,472,380426,380898,17.2057,181,0.97,6266,0.29,0.51,1117209,0,5,48,382315,2123,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9082,0.90,102722,0.63,0.01,19797446,1296,5,80,382988,3068
666,CrkJoin,1,1310720,5242880,5242880,0,0,191,303,368605,368908,17.7649,185,0.97,6730,0.27,0.50,1139260,0,5,48,367001,5278,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9494,0.90,101361,0.63,0.01,19567366,1296,5,80,367654,6245
667,CrkJoin,1,1310720,5242880,5242880,0,0,186,265,358686,358951,18.2576,216,0.97,6996,0.29,0.49,1180992,0,5,48,359474,2953,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10293,0.89,102127,0.61,0.01,19796778,1296,5,80,360161,3975
668,CrkJoin,1,1310720,5242880,5242880,0,0,177,262,341165,341427,19.1947,494,0.93,7211,0.28,0.46,1185823,0,6,49,344611,232,0,0.00,0,0.00,0.00,0,0,0,0,0,0,31245,0.82,190814,0.57,0.02,38639882,1296,6,81,344873,1629
669,CrkJoin,1,1310720,5242880,5242880,0,0,166,527,318739,319266,20.5271,182,0.97,6297,0.27,0.50,1119061,0,6,48,321248,1560,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9205,0.89,91641,0.59,0.01,19026411,1296,6,80,321844,2620
670,CrkJoin,1,1310720,5242880,5242880,0,0,155,487,299136,299623,21.8728,181,0.97,6139,0.28,0.51,1121641,0,6,49,301381,1839,0,0.00,0,0.00,0.00,0,0,0,0,0,0,20663,0.80,108576,0.55,0.01,21293156,1296,6,81,301942,2902
671,CrkJoin,1,1310720,5242880,3145729,0,0,168,284,323299,323583,20.2532,180,0.97,6543,0.28,0.51,1129703,0,4,50,325204,1831,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10390,0.90,106497,0.63,0.01,20866401,1296,4,82,325516,3183
672,CrkJoin,1,1310720,5242880,5242880,0,0,203,478,390327,390805,16.7695,187,0.98,7645,0.25,0.51,1185038,0,6,48,391376,2862,0,0.00,0,0.00,0.00,0,0,0,0,0,0,15346,0.86,120014,0.65,0.01,20889698,1296,6,80,392045,3806
673,CrkJoin,1,1310720,5242880,5242880,0,0,204,279,393653,393932,16.6364,216,0.97,6533,0.27,0.50,1135742,0,4,48,396274,1272,0,0.00,0,0.00,0.00,0,0,0,0,0,0,8982,0.91,104115,0.66,0.01,19705703,1296,4,80,396937,2260
674,CrkJoin,1,1310720,5242880,5242880,0,0,201,479,386923,387402,16.9168,267,0.96,7101,0.27,0.48,1188227,0,6,48,389667,1260,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10081,0.90,106746,0.64,0.01,19887868,1296,6,80,390347,2229
675,CrkJoin,1,1310720,5242880,5242880,0,0,201,462,386279,386741,16.9457,182,0.97,6661,0.26,0.51,1127574,0,5,48,381638,8716,0,0.00,0,0.00,0.00,0,0,0,0,0,0,19500,0.83,124953,0.61,0.01,20793177,1296,5,80,382334,9688
676,CrkJoin,1,1310720,5242880,5242880,0,0,198,462,381076,381538,17.1768,179,0.97,6442,0.26,0.51,1126725,0,5,48,385142,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11744,0.89,118409,0.60,0.01,21831678,1296,5,80,386842,0
677,CrkJoin,1,1310720,5242880,5242880,0,0,192,288,370439,370727,17.6777,216,0.97,7925,0.25,0.50,1215216,0,6,49,371624,2608,0,0.00,0,0.00,0.00,0,0,0,0,0,0,17020,0.85,121478,0.57,0.01,20627070,1296,6,81,372295,3576
678,CrkJoin,1,1310720,5242880,5242880,0,0,185,469,356207,356676,18.3741,184,0.97,7104,0.26,0.50,1173985,0,5,48,356531,3689,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11315,0.89,107035,0.61,0.01,20160971,1296,5,80,357176,4684
679,CrkJoin,1,1310720,5242880,5242880,0,0,178,296,343685,343981,19.0522,373,0.95,8151,0.25,0.48,1253005,0,4,48,343572,3910,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11499,0.88,102384,0.61,0.01,20329382,1296,4,80,344183,4993
680,CrkJoin,1,1310720,5242880,5242880,0,0,167,289,321915,322204,20.3399,177,0.97,6408,0.26,0.51,1123722,0,4,48,322346,3274,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10980,0.88,97237,0.60,0.01,19141153,1296,4,80,322908,4361
681,CrkJoin,1,1310720,5242880,5242880,0,0,157,508,301638,302146,21.6902,200,0.97,6994,0.25,0.49,1155359,0,6,48,303293,2183,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9533,0.89,90023,0.58,0.01,19437341,1296,6,80,303805,3292
682,CrkJoin,1,1310720,5242880,3670017,0,0,177,465,341009,341474,19.1921,191,0.97,6737,0.26,0.49,1138963,0,5,48,344745,374,0,0.00,0,0.00,0.00,0,0,0,0,0,0,8254,0.91,100170,0.65,0.01,19764282,1296,5,80,345106,1719
683,CrkJoin,1,1310720,5242880,5242880,0,0,203,489,390349,390838,16.7681,209,0.97,6609,0.27,0.49,1145003,0,6,49,393344,1057,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12954,0.88,112895,0.63,0.01,20240570,1296,6,81,394055,2054
684,CrkJoin,1,1310720,5242880,5242880,0,0,206,311,397419,397730,16.4775,181,0.97,6478,0.26,0.50,1123651,0,6,48,399472,1833,0,0.00,0,0.00,0.00,0,0,0,0,0,0,19455,0.84,126478,0.59,0.01,20881831,1296,6,80,399898,3040
685,CrkJoin,1,1310720,5242880,5242880,0,0,205,461,394417,394878,16.5965,377,0.94,7377,0.28,0.48,1232815,0,5,49,397759,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11168,0.90,115810,0.63,0.01,20477030,1296,5,81,399252,0
686,CrkJoin,1,1310720,5242880,5242880,0,0,199,277,382598,382875,17.1168,179,0.97,6162,0.26,0.51,1120964,0,4,49,384543,1893,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11726,0.90,119636,0.59,0.01,21224614,1296,4,81,385721,2433
687,CrkJoin,1,1310720,5242880,5242880,0,0,196,262,376831,377093,17.3793,185,0.97,6424,0.28,0.49,1142543,0,6,49,379234,1459,0,0.00,0,0.00,0.00,0,0,0,0,0,0,18271,0.85,126666,0.59,0.01,21064191,1296,6,81,379865,2422
688,CrkJoin,1,1310720,5242880,5242880,0,0,191,305,368899,369204,17.7506,191,0.97,6910,0.27,0.49,1154895,0,5,49,370696,2087,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9142,0.91,107252,0.62,0.01,19854081,1296,5,81,371366,3053
689,CrkJoin,1,1310720,5242880,5242880,0,0,189,274,364894,365168,17.9468,201,0.97,6664,0.27,0.49,1150764,0,5,48,366298,2395,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9211,0.91,104703,0.59,0.01,19354355,1296,5,80,366958,3427
690,CrkJoin,1,1310720,5242880,5242880,0,0,177,289,341377,341666,19.1813,179,0.97,6360,0.25,0.50,1121182,0,4,48,344617,601,0,0.00,0,0.00,0.00,0,0,0,0,0,0,15914,0.85,110061,0.59,0.01,19802621,1296,4,80,344864,2058
691,CrkJoin,1,1310720,5242880,5242880,0,0,167,462,320843,321305,20.3968,209,0.97,6565,0.27,0.50,1138061,0,5,49,322038,2796,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11386,0.88,101269,0.58,0.01,19886448,1296,5,81,322628,3817
692,CrkJoin,1,1310720,5242880,5242880,0,0,153,296,295818,296114,22.1320,180,0.97,6892,0.27,0.49,1152017,0,4,48,299194,525,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10340,0.88,95274,0.56,0.01,19349694,1296,4,80,299549,1825
693,CrkJoin,1,1310720,5242880,4194304,0,0,185,456,355630,356086,18.4045,180,0.97,6185,0.28,0.51,1114872,0,5,48,356988,2596,0,0.00,0,0.00,0.00,0,0,0,0,0,0,19873,0.82,115987,0.62,0.01,20479923,1296,5,80,357301,3882
694,CrkJoin,1,1310720,5242880,5242880,0,0,203,299,390967,391266,16.7497,179,0.97,6686,0.24,0.51,1127195,0,4,50,393485,1383,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13479,0.89,126289,0.61,0.01,21635975,1296,4,82,394164,2386
695,CrkJoin,1,1310720,5242880,5242880,0,0,204,290,392749,393039,16.6742,179,0.97,6650,0.26,0.50,1136415,0,4,50,394193,2375,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10282,0.90,110524,0.62,0.01,20083535,1296,4,82,394863,3294
696,CrkJoin,1,1310720,5242880,5242880,0,0,202,482,388426,388908,16.8513,208,0.97,6770,0.25,0.49,1140520,0,5,49,388693,3814,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10940,0.91,122114,0.59,0.01,21548876,1296,5,81,389360,4773
697,CrkJoin,1,1310720,5242880,5242880,0,0,199,458,383187,383645,17.0825,181,0.97,6445,0.27,0.50,1124540,0,4,48,379588,7666,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9481,0.91,113153,0.61,0.01,20276656,1296,4,80,379836,9029
698,CrkJoin,1,1310720,5242880,5242880,0,0,196,447,377911,378358,17.3212,206,0.97,6862,0.24,0.49,1147012,0,6,48,377118,4792,0,0.00,0,0.00,0.00,0,0,0,0,0,0,8711,0.91,107157,0.62,0.01,19941470,1296,6,80,377810,5748
699,CrkJoin,1,1310720,5242880,5242880,0,0,192,478,369356,369834,17.7204,183,0.97,7629,0.26,0.51,1196360,0,6,48,370510,2627,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10537,0.90,116582,0.59,0.01,20464898,1296,6,80,371604,3188
700,CrkJoin,1,1310720,5242880,5242880,0,0,185,464,356714,357178,18.3483,180,0.97,6520,0.25,0.50,1124638,0,4,48,360754,26,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11394,0.89,115797,0.59,0.01,20380626,1296,4,80,361405,1028
701,CrkJoin,1,1310720,5242880,5242880,0,0,178,283,343104,343387,19.0852,242,0.96,6677,0.28,0.47,1182875,0,5,48,342886,4044,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9746,0.90,107346,0.60,0.01,19727023,1296,5,80,343931,4603
702,CrkJoin,1,1310720,5242880,5242880,0,0,165,482,317802,318284,20.5904,186,0.97,6698,0.25,0.50,1134894,0,6,48,316656,5074,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10185,0.89,98774,0.57,0.01,19659986,1296,6,80,317252,6173
703,CrkJoin,1,1310720,5242880,5242880,0,0,153,464,295344,295808,22.1549,182,0.97,6893,0.26,0.49,1159786,0,5,49,293406,5982,0,0.00,0,0.00,0.00,0,0,0,0,0,0,15810,0.86,117876,0.54,0.01,20877898,1296,5,81,293924,7090
704,CrkJoin,1,1310720,5242880,4718594,0,0,194,462,374294,374756,17.4876,182,0.97,6699,0.26,0.51,1131857,0,5,48,374106,4222,0,0.00,0,0.00,0.00,0,0,0,0,0,0,14838,0.87,120337,0.62,0.01,21323400,1296,5,80,374431,5485
705,CrkJoin,1,1310720,5242880,5242880,0,0,204,270,393627,393897,16.6379,179,0.97,6978,0.25,0.50,1141546,0,5,48,394760,2728,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9589,0.91,110589,0.62,0.01,20173736,1296,5,80,395456,3699
706,CrkJoin,1,1310720,5242880,5242880,0,0,202,286,389348,389634,16.8199,180,0.97,6569,0.27,0.51,1130424,0,4,48,389122,4027,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10820,0.90,118316,0.60,0.01,21938869,1296,4,80,389829,5011
707,CrkJoin,1,1310720,5242880,5242880,0,0,201,271,387288,387559,16.9099,181,0.98,7930,0.24,0.49,1222596,0,5,48,385365,5680,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11432,0.90,120828,0.59,0.01,20181163,1296,5,80,386061,6685
708,CrkJoin,1,1310720,5242880,5242880,0,0,199,463,383023,383486,17.0895,207,0.97,6693,0.27,0.50,1138765,0,5,48,385766,1332,0,0.00,0,0.00,0.00,0,0,0,0,0,0,18117,0.84,120112,0.60,0.01,20682881,1296,5,80,386487,2355
709,CrkJoin,1,1310720,5242880,5242880,0,0,196,492,377826,378318,17.3230,205,0.97,7381,0.26,0.50,1194738,0,5,49,367200,14677,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12422,0.89,117627,0.59,0.01,21644090,1296,5,81,367890,15686
710,CrkJoin,1,1310720,5242880,5242880,0,0,192,468,369966,370434,17.6917,180,0.97,6174,0.28,0.51,1118871,0,5,50,372426,1612,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11863,0.89,110475,0.61,0.01,20490381,1296,5,82,372426,3278
711,CrkJoin,1,1310720,5242880,5242880,0,0,186,263,357487,357750,18.3189,208,0.97,6697,0.26,0.52,1141758,0,6,50,360450,355,0,0.00,0,0.00,0.00,0,0,0,0,0,0,13942,0.88,122046,0.58,0.01,22346137,1296,6,82,360984,1221
712,CrkJoin,1,1310720,5242880,5242880,0,0,177,499,341425,341924,19.1668,185,0.97,6732,0.26,0.49,1142723,0,5,48,335266,10181,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11001,0.89,111475,0.59,0.01,20212518,1296,5,80,335890,11284
713,CrkJoin,1,1310720,5242880,5242880,0,0,167,279,322670,322949,20.2930,180,0.97,6444,0.26,0.50,1120756,0,5,48,318714,7672,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9084,0.90,94261,0.58,0.01,18986009,1296,5,80,319859,8261
714,CrkJoin,1,1310720,5242880,5242880,0,0,156,296,299918,300214,21.8298,182,0.97,6958,0.25,0.50,1148066,0,4,49,301868,1928,0,0.00,0,0.00,0.00,0,0,0,0,0,0,8797,0.90,96039,0.57,0.01,19835185,1296,4,81,302463,3075
715,CrkJoin,1,1310720,5242880,5242880,0,0,203,286,390618,390904,16.7652,191,0.97,6747,0.26,0.50,1133570,0,4,49,392377,1948,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10320,0.90,111036,0.63,0.01,20247356,1296,4,81,392753,3293
716,CrkJoin,1,1310720,5242880,5242880,0,0,205,284,395476,395760,16.5595,182,0.98,7681,0.25,0.51,1187602,0,4,48,389779,9508,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9281,0.91,104679,0.62,0.01,19565778,1296,4,80,390489,10491
717,CrkJoin,1,1310720,5242880,5242880,0,0,202,288,389770,390058,16.8016,179,0.97,6612,0.26,0.50,1127021,0,4,48,392928,685,0,0.00,0,0.00,0.00,0,0,0,0,0,0,23979,0.82,141695,0.57,0.01,23345233,1296,4,80,393202,2063
718,CrkJoin,1,1310720,5242880,5242880,0,0,202,287,390051,390338,16.7896,178,0.97,6376,0.26,0.51,1127307,0,4,49,393717,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12542,0.89,117400,0.63,0.01,21805858,1296,4,81,394466,953
719,CrkJoin,1,1310720,5242880,5242880,0,0,199,585,383970,384555,17.0420,179,0.97,6713,0.25,0.51,1131407,0,5,50,384571,3607,0,0.00,0,0.00,0.00,0,0,0,0,0,0,16175,0.87,136884,0.58,0.01,21991440,1296,5,82,384865,5064
720,CrkJoin,1,1310720,5242880,5242880,0,0,196,287,377084,377371,17.3665,180,0.97,6335,0.28,0.50,1124726,0,4,48,376701,4251,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9547,0.90,104920,0.64,0.01,19803890,1296,4,80,377413,5246
721,CrkJoin,1,1310720,5242880,5242880,0,0,192,306,368968,369274,17.7473,217,0.97,6540,0.26,0.49,1140082,0,6,49,368764,3913,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11432,0.89,111586,0.62,0.01,21136513,1296,6,81,369413,4895
722,CrkJoin,1,1310720,5242880,5242880,0,0,187,291,359528,359819,18.2136,192,0.97,6871,0.27,0.50,1152969,0,4,48,361678,1642,0,0.00,0,0.00,0.00,0,0,0,0,0,0,16339,0.85,113907,0.61,0.01,20120750,1296,4,80,362325,2683
723,CrkJoin,1,1310720,5242880,5242880,0,0,177,466,340055,340521,19.2458,179,0.97,6356,0.26,0.50,1121135,0,5,49,344048,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9114,0.90,97003,0.60,0.01,19204440,1296,5,81,345024,711
724,CrkJoin,1,1310720,5242880,5242880,0,0,166,477,319876,320353,20.4574,177,0.97,6498,0.27,0.51,1125390,0,6,48,319715,4218,0,0.00,0,0.00,0.00,0,0,0,0,0,0,12078,0.88,111044,0.55,0.01,20601807,1296,6,80,320783,4805
725,CrkJoin,1,1310720,5242880,5242880,0,0,153,296,294721,295017,22.2143,182,0.97,6412,0.26,0.50,1120408,0,4,48,295900,2661,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9030,0.89,88732,0.57,0.01,19032560,1296,4,80,296439,3761
726,CrkJoin,2,1310720,5242880,0,0,0,45,6120,81358,87478,74.9171,178,0.97,6017,0.31,0.54,1129209,0,16,48,87507,4521,0,0.00,0,0.00,0.00,0,0,0,0,0,0,4055,0.92,57419,0.38,0.02,10002172,1104,16,80,87727,5672
727,CrkJoin,2,1310720,5242880,5242880,0,0,168,13301,311208,324509,20.1954,235,0.97,7607,0.27,0.50,1226887,0,16,49,379361,5577,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10061,0.91,116547,0.56,0.01,19700212,1344,16,81,380501,6123
728,CrkJoin,2,1310720,5242880,5242880,0,0,170,12571,314405,326976,20.0431,179,0.97,6507,0.27,0.51,1123565,0,10,48,380647,4348,0,0.00,0,0.00,0.00,0,0,0,0,0,0,8949,0.91,112831,0.59,0.01,19027720,1296,10,80,381356,5357
729,CrkJoin,2,1310720,5242880,5242880,0,0,170,11866,316749,328615,19.9431,178,0.97,6364,0.26,0.54,1122347,0,16,49,380237,712,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9461,0.91,112105,0.59,0.01,20246576,1344,16,81,380956,1697
730,CrkJoin,2,1310720,5242880,5242880,0,0,171,11014,318278,329292,19.9021,208,0.97,6451,0.27,0.50,1136722,0,18,49,376145,1637,0,0.00,0,0.00,0.00,0,0,0,0,0,0,11193,0.90,119066,0.58,0.01,19595168,1344,18,81,377283,2182
731,CrkJoin,2,1310720,5242880,5242880,0,0,170,10281,317535,327816,19.9917,219,0.97,6510,0.28,0.49,1136104,0,10,48,361710,9746,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10367,0.90,109044,0.57,0.01,18734532,1344,10,80,362420,10758
732,CrkJoin,2,1310720,5242880,5242880,0,0,168,9551,314431,323982,20.2283,214,0.97,6428,0.28,0.51,1140212,0,10,48,359297,3192,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9469,0.90,104202,0.59,0.01,18473670,1296,10,80,359927,4125
733,CrkJoin,2,1310720,5242880,5242880,0,0,164,9027,306694,315721,20.7576,195,0.97,7010,0.28,0.48,1160833,0,10,48,346842,3298,0,0.00,0,0.00,0.00,0,0,0,0,0,0,9067,0.91,103918,0.58,0.01,18284437,1344,10,80,347497,4342
734,CrkJoin,2,1310720,5242880,5242880,0,0,157,8226,294598,302824,21.6416,183,0.97,6794,0.27,0.49,1134026,0,10,48,331090,1108,0,0.00,0,0.00,0.00,0,0,0,0,0,0,10789,0.90,117368,0.55,0.01,20891183,1344,10,80,331451,2401
